,title,author,rating,pages,publisher,ISBN,genre,series,author_followers,publish_date
232,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
233,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
234,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
235,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
236,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
237,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
238,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
239,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
240,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
241,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War",Lynne Olson,4.3,576,Random House,0812997352,History,0812997352,362,2017-04-25
242,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
243,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
244,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
245,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
246,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
247,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,4.06,364,Knopf Publishing Group(first published August 2017),1101946598,Science,1101946598,791,2017-08-29
